path,type,rollover,accident_time,accident_frame,center_x,center_y,x1,y1,x2,y2,region,scene_layout,weather,day_time,quality,no_frames,duration,height,width,split_in_distribution,split_geo_aware
videos/yx-CTXIhAGA_00.mp4,t-bone,1,1.7659999999999991,18,0.1779144206516261,0.1080019139678623,0.09809928254681938,0.0376062259318284,0.25772955875643283,0.17839760200389618,World,highway,normal,day,Poor,114,11.3,1080,1920,test,train
videos/bKrsJSxuQZg_00.mp4,sideswipe,0,2.966667,63,0.373326343392128,0.2590299332028314,0.2546535887431711,0.17435171071972239,0.49199909804108494,0.34370815568594043,World,city_street,normal,night,Good,226,11.1,1080,1920,test,train
videos/bI_W3ZOeuUM_00.mp4,single,0,8.121212,122,0.5122084517285688,0.6344514845483742,0.48937855216480786,0.6096953857059838,0.5350383512923297,0.6592075833907647,Virginia,highway,rain,day,Poor,379,25.212121,1080,2400,test,test
videos/c2-5uzj1W5k_00.mp4,single,0,2.256,34,0.5891935917811174,0.4489970994015928,0.5667027895802524,0.4267352603880664,0.6116843939819824,0.47125893841511923,Virginia,highway,rain,day,Poor,291,19.971,1080,2400,test,test
videos/glkdKMzVzkM_00.mp4,single,0,16.051,220,0.0806859479938355,0.3615973267257715,0.027649689975948237,0.30636143938820537,0.13372220601172274,0.41683321406333756,World,city_street,normal,day,Good,412,30.257,1080,1920,test,train
videos/pMA26OVWUOY_00.mp4,single,0,3.437,52,0.4239833535339426,0.7563764332345082,0.4086695854718806,0.7244979728565891,0.43929712159600465,0.7882548936124272,Virginia,highway,normal,day,Poor,226,15.030000000000001,1080,2400,train,test
videos/xaZ2WJAHrgY_00.mp4,sideswipe,0,0.627178,9,0.7296474312953288,0.29329335214634966,0.7061892629642093,0.27349531651733133,0.7531055996264484,0.313091387775368,USA,city_street,normal,day,Good,271,14.048781,720,1280,test,test
videos/1KGjac-XgPM_00.mp4,rear-end,0,5.985000000000001,90,0.36148338399469315,0.32456338759441644,0.3395650512632,0.3011185573463586,0.3834017167261863,0.34800821784247427,Virginia,grade_separated_intersection,normal,day,Very_Poor,215,14.296999999999999,1080,2400,test,test
videos/T5TGAD7ygY8_00.mp4,rear-end,0,3.733333,94,0.54015394796903,0.43490765956484356,0.4665506654765743,0.3341350749002074,0.6137572304614859,0.5356802442294798,World,highway,normal,day,Good,128,4.966667,1080,1920,test,train
videos/TY8UXgpfBzU_00.mp4,rear-end,0,1.778,15,0.140978866181602,0.6318254048941805,0.04412863975278548,0.5807255989583964,0.2378290926104185,0.6829252108299645,World,signalized_intersection,normal,day,Poor,235,30.0,480,768,test,train
videos/Sq5i3O5yoAY_00.mp4,t-bone,0,4.833,24,0.5865498173571639,0.4170030044786059,0.5452059701464603,0.3887083930516197,0.6278936645678677,0.4452976159055921,World,signalized_intersection,normal,day,Very_Poor,117,29.833,360,638,test,train
videos/k9CLUG7vBOY_00.mp4,t-bone,0,4.917,37,0.5844345768840009,0.4915772286493448,0.5508321273342796,0.46687905248438544,0.6180370264337222,0.5162754048143041,Virginia,simple_intersection,normal,day,Very_Poor,170,29.875,720,960,test,test
videos/_GY8RpsMk9o_00.mp4,t-bone,0,3.292,25,0.6008462535203462,0.5014832963520571,0.5784310389732998,0.47706012617911203,0.6232614680673925,0.5259064665250022,Virginia,simple_intersection,normal,day,Poor,224,29.958,720,960,test,test
videos/7b4ffyFOo_I_00.mp4,rear-end,1,4.615000000000001,56,0.7274588741015671,0.35606969144906453,0.7022964272730915,0.338149238536865,0.7526213209300426,0.3739901443612641,World,highway,normal,day,Very_Poor,81,6.694,360,634,test,train
videos/0jk4tWwDKqc_00.mp4,t-bone,1,9.265999999999998,156,0.47689567844906167,0.49853340139852775,0.376626037878666,0.35324535267406115,0.5771653190194573,0.6438214501229943,Minnesota,signalized_intersection,normal,day,Good,521,24.9,1080,2400,test,test
videos/6nlROBgKAnA_00.mp4,t-bone,0,5.333,158,0.4384906315694143,0.23729068376667556,0.4029855051514303,0.1753796596014031,0.47399575798739835,0.299201707931948,Minnesota,signalized_intersection,normal,night,Fine,743,25.4,1080,2400,test,test
videos/Am-8EdFyiOU_00.mp4,t-bone,0,3.747,57,0.4512761354935946,0.24354612251356875,0.4171531868225229,0.21979703661772376,0.4853990841646662,0.26729520840941373,Wisconsin,grade_separated_intersection,normal,day,Fine,228,15.176,384,854,test,test
videos/CyqcCI-woio_00.mp4,t-bone,0,5.934,178,0.7108510848238061,0.5152954059353244,0.6023512968743296,0.3299724227945936,0.8193508727732827,0.7006183890760552,Minnesota,signalized_intersection,normal,day,Good,437,14.567,1080,2400,test,test
videos/KQETX3JfWlE_00.mp4,single,0,3.667,19,0.7210776309596572,0.42585420671313234,0.715903875046932,0.4181894319611078,0.7262513868723822,0.4335189814651568,Iowa,highway,normal,day,Very_Poor,127,25.334000000000003,1080,2400,test,test
videos/TwHVVK-smoQ_00.mp4,single,0,1.972,29,0.6786130584433905,0.6203676687853259,0.6592558517605422,0.5891994553005078,0.6979702651262388,0.6515358822701441,Wisconsin,highway,normal,day,Poor,438,29.378,1080,2400,test,test
videos/twdqtlixsj0_00.mp4,t-bone,0,4.734,142,0.45488607870134085,0.1870712591592028,0.4181649931563235,0.1407412960832685,0.4916071642463582,0.23340122223513715,Minnesota,signalized_intersection,normal,day,Good,462,16.4,1080,2400,test,test
videos/yqaUDA6i5GY_00.mp4,t-bone,0,11.663,176,0.36338265955542687,0.583784068179994,0.3141752111718112,0.534477312619362,0.41259010793904255,0.6330908237406259,Iowa,simple_intersection,normal,day,Poor,442,29.444999999999997,1080,2400,test,test
videos/QB42gU5X634_00.mp4,sideswipe,0,4.316667,125,0.5869549702500235,0.7592293591842749,0.4425863845605578,0.5194326798784021,0.7313235559394893,0.9990260384901477,World,grade_separated_intersection,normal,day,Excellent,162,5.516667,1080,1920,test,train
videos/tnO5_kjf1II_00.mp4,single,1,2.833333,32,0.678533348150439,0.11707208553130899,0.6438143611553044,0.07455959597335819,0.7132523351455735,0.1595845750892598,World,highway,normal,day,Poor,79,6.916665999999999,720,1280,test,train
videos/oV7t0yEbT8c_00.mp4,single,0,4.6333340000000005,137,0.799064310535754,0.6185978968318644,0.6535567304321496,0.37727876869557186,0.9445718906393583,0.8599170249681568,World,city_street,snow,day,Good,161,5.433334,1080,1920,test,train
videos/Hjax6nMPd6Q_00.mp4,head-on,0,20.52,501,0.42056887192200965,0.6069470124565846,0.30372668003710684,0.21473404380095013,0.5374110638069125,0.999159981112219,World,city_street,normal,day,Excellent,737,29.96,1080,1920,test,train
videos/n77TaXyADls_00.mp4,t-bone,0,4.471133,68,0.5361515507171104,0.30262317911044945,0.44747612448029156,0.20707978129232996,0.6248269769539292,0.39816657692856894,World,signalized_intersection,snow,day,Fine,154,10.2102,720,1280,test,train
videos/oAYCNrUXNow_00.mp4,t-bone,0,6.8068,94,0.5602371849993084,0.5019097904535321,0.45397765579475857,0.3561562785272776,0.6664967142038581,0.6476633023797865,World,signalized_intersection,rain,day,Fine,308,19.953267,720,1280,test,train
videos/4tXvj7hHsNA_00.mp4,sideswipe,0,4.270933000000001,64,0.7160696930781626,0.4629442956524519,0.6097774031309039,0.3651671606836847,0.8223619830254213,0.560721430621219,World,simple_intersection,normal,day,Good,149,9.976633000000001,720,1280,test,train
videos/4tXvj7hHsNA_01.mp4,single,1,2.936267,73,0.5124503372989203,0.5983802755975316,0.46466796910760594,0.5506681061150149,0.5602327054902346,0.6460924450800484,World,signalized_intersection,snow,night,Poor,144,5.872534,720,1280,test,train
videos/ygTLvXB2H_o_00.mp4,t-bone,0,3.536867,45,0.4878081957485245,0.33552084929659,0.40382255574338377,0.26436096819039046,0.5717938357536653,0.4066807304027895,World,signalized_intersection,snow,day,Fine,157,11.2112,720,1280,test,train
videos/ygTLvXB2H_o_01.mp4,t-bone,0,2.7027,37,0.23911492772924442,0.3938695677942321,0.14432711872574328,0.2897251674522362,0.33390273673274556,0.498013968136228,World,signalized_intersection,snow,day,Fine,70,4.9049,720,1280,test,train
videos/ygTLvXB2H_o_02.mp4,t-bone,0,5.772433,171,0.7856216065347399,0.8567108623018739,0.5784307130694795,0.7138257472712094,0.9928125000000003,0.9995959773325384,World,signalized_intersection,normal,day,Good,629,21.054367,720,1280,test,train
videos/YiQToVQInNw_00.mp4,head-on,0,2.569233,61,0.4095194998016425,0.6280013756752307,0.34596460508568944,0.5313787046264418,0.4730743945175955,0.7246240467240197,World,simple_intersection,normal,night,Poor,142,5.9059,720,1280,test,train
videos/dEqwcxeYJw4_00.mp4,t-bone,0,13.6136,391,0.549749492897039,0.2623928033575469,0.4897470635629418,0.1750390283764554,0.6097519222311362,0.3497465783386383,World,signalized_intersection,normal,day,Fine,1145,39.973267,1080,1920,test,train
videos/VVgQuJDBIfU_00.mp4,single,0,6.539867,144,0.33939341634239045,0.6901218703749918,0.2603020877716768,0.6032870813246577,0.4184847449131041,0.7769566594253261,World,simple_intersection,normal,day,Good,336,14.4144,720,1280,test,train
videos/VVgQuJDBIfU_01.mp4,sideswipe,0,5.4721329999999995,137,0.37825687005407904,0.4478401243218139,0.2976567367310608,0.40548764807375076,0.45885700337709734,0.49019260056987707,World,signalized_intersection,snow,night,Fine,310,12.445765999999999,720,1280,test,train
videos/ltBaGt6A30I_00.mp4,t-bone,0,9.175833,214,0.4957855501157492,0.31102314774795087,0.3305741213934264,0.17163344330182453,0.660996978838072,0.4504128521940772,World,simple_intersection,normal,day,Good,336,14.180833,720,1280,test,train
videos/c_fIpDR79Wo_00.mp4,t-bone,0,6.172833,184,0.29893139085700704,0.4372506233853806,0.20502993224150806,0.3231919731362083,0.392832849472506,0.551309273634553,World,signalized_intersection,snow,day,Good,209,7.007,720,1280,test,train
videos/FY2wvzTv5vo_00.mp4,t-bone,1,1.768433,26,0.5118552762481954,0.3365147369842534,0.40482010812086033,0.23442360404255852,0.6188904443755305,0.4386058699259483,World,simple_intersection,normal,day,Fine,144,9.009,720,1280,test,train
videos/FY2wvzTv5vo_01.mp4,t-bone,1,4.337667,97,0.8060451608297347,0.3224288663483532,0.6120903216594693,0.14855095587209116,1.0,0.4963067768246152,World,signalized_intersection,normal,day,Good,581,26.026,720,1280,test,train
videos/J2BlH3gdl0k_00.mp4,rear-end,0,8.333333,124,0.2866853100909809,0.5334445787297918,0.22896607595166832,0.4581759514316555,0.3444045442302935,0.6087132060279281,Virginia,highway,normal,day,Fine,447,29.916666,720,960,train,test
videos/qZlVsk7-fsk_00.mp4,rear-end,0,9.4,141,0.788708272324458,0.4552734784518483,0.7429278956852979,0.42952382030356223,0.834488648963618,0.48102313660013435,Virginia,highway,normal,day,Very_Poor,450,30.0,1080,1920,test,test
videos/0DB7w7rLGrk_00.mp4,rear-end,0,1.625,24,0.33707217659854033,0.7520151504344743,0.2933556526667947,0.6797391669763767,0.38078870053028596,0.8242911338925718,Virginia,highway,normal,day,Fine,449,29.958,720,960,train,test
videos/Lqgoisezv8E_00.mp4,rear-end,0,3.541666,53,0.6960143524976199,0.5022586898448089,0.6509625772075627,0.47218625687684873,0.7410661277876771,0.5323311228127691,Virginia,signalized_intersection,normal,day,Fine,449,29.916666,720,960,test,test
videos/2vEysG50vYY_00.mp4,single,0,5.292,53,0.699059702256646,0.3339108367359312,0.6855820283144675,0.3215986110753849,0.7125373761988246,0.3462230623964775,Virginia,highway,normal,night,Poor,299,29.875,720,960,train,test
videos/Tbl7dpfeXl8_00.mp4,rear-end,0,16.799999999999997,252,0.3895556176874029,0.5284535059373954,0.32516512538203984,0.4611738463400419,0.4539461099927659,0.595733165534749,Virginia,highway,rain,day,Fine,382,29.866666,240,320,train,test
videos/SYBMrPb8-3Y_00.mp4,rear-end,0,8.25,82,0.22204795301686378,0.32365914893480335,0.15129168459485526,0.2561236578340118,0.2928042214388723,0.3911946400355949,Virginia,signalized_intersection,normal,day,Poor,298,29.958,720,960,test,test
videos/DJ-zFm_TSTM_00.mp4,t-bone,0,9.125,137,0.2642766776130786,0.3809226613163652,0.234302907495686,0.3545455159644268,0.2942504477304712,0.4072998066683037,Virginia,highway,normal,day,Poor,449,29.958333,720,960,test,test
videos/Wuq6RfJ-yPY_00.mp4,rear-end,0,8.033,120,0.6867309100915293,0.3947581642789073,0.6638311433654513,0.3605803375128884,0.7096306768176074,0.42893599104492613,Virginia,highway,normal,night,Very_Poor,386,25.767,1080,1920,test,test
videos/jnarvwUc5NU_00.mp4,rear-end,0,9.166666,137,0.49932936404343875,0.29785718400509376,0.4740627633912905,0.27729870525296163,0.524595964695587,0.3184156627572259,Virginia,highway,normal,night,Poor,443,29.958333,720,960,train,test
videos/jfGiD4S9OiA_00.mp4,rear-end,0,2.75,27,0.45075030744072375,0.670550781532636,0.4094141484881081,0.5936390129043461,0.4920864663933394,0.747462550160926,Virginia,highway,normal,night,Poor,297,29.958,720,960,train,test
videos/JGD3vYYu5S4_00.mp4,rear-end,0,5.2,78,0.5205796517568915,0.6656469665178242,0.47270943609136395,0.6069057019188059,0.5684498674224191,0.7243882311168426,Virginia,highway,rain,day,Very_Poor,249,16.6,1080,1920,test,test
videos/mJArIYTPLbE_00.mp4,rear-end,0,3.958,59,0.34482858255582394,0.4866633535689533,0.2684935570941137,0.4373663407964294,0.42116360801753416,0.5359603663414773,Virginia,signalized_intersection,normal,day,Poor,182,12.208,720,960,test,test
videos/Tzh_MXLofUI_00.mp4,single,0,4.0,59,0.7685817883671806,0.3422336450254929,0.7565931178803832,0.32659043190512704,0.7805704588539779,0.35787685814585884,Virginia,highway,normal,day,Poor,447,29.916666,720,960,train,test
videos/AeQaR7cklVU_00.mp4,sideswipe,0,2.75,41,0.6137091239219545,0.5658456516771808,0.5687543289789055,0.5271478108281354,0.6586639188650035,0.6045434925262262,Virginia,highway,normal,day,Poor,448,29.958,720,960,test,test
videos/CJYMnDmGxio_00.mp4,rear-end,0,3.375,50,0.7188336401760044,0.5094220667719667,0.701083580892037,0.47928306434624,0.7365836994599717,0.5395610691976934,Virginia,highway,normal,day,Poor,448,29.916666,720,960,test,test
videos/63jg9PMxHZM_00.mp4,rear-end,0,4.375,65,0.6353559373116137,0.9069994810872513,0.577092979627072,0.8141938399055789,0.6936188949961554,0.9998051222689237,Virginia,highway,normal,day,Fine,438,29.25,720,960,train,test
videos/23huSUeAOso_00.mp4,rear-end,0,6.5,95,0.21122185361466753,0.1788305039776021,0.1631528768507451,0.13870565682357125,0.25929083037858996,0.21895535113163297,Virginia,signalized_intersection,normal,night,Poor,267,29.958,720,960,test,test
videos/MCeomZE3fqw_00.mp4,rear-end,0,3.666666,55,0.6511307909917523,0.49587102387555015,0.6097330333653809,0.4406963162342596,0.6925285486181237,0.5510457315168407,Virginia,highway,normal,day,Fine,449,29.958333,720,960,train,test
videos/47M8fAuFNOs_00.mp4,rear-end,0,9.674,145,0.466195459813258,0.4004301856245519,0.45454540283263517,0.38693730770617796,0.4778455167938808,0.41392306354292585,Virginia,grade_separated_intersection,rain,day,Very_Poor,296,19.806,1080,2400,test,test
videos/XOA5P6Ph6kY_00.mp4,rear-end,0,3.367,50,0.5613475599281088,0.6988226683793696,0.5337973000576354,0.6655027217911543,0.5888978197985824,0.7321426149675848,Virginia,highway,normal,night,Poor,436,29.967,1080,1440,train,test
videos/KcWnZOH5CK8_00.mp4,rear-end,0,3.75,55,0.5619532967158869,0.6453214929045484,0.533209072051333,0.5967127863212749,0.5906975213804407,0.693930199487822,Virginia,highway,normal,night,Poor,79,5.333,720,960,train,test
videos/Nn10f6awuTk_00.mp4,rear-end,0,10.700000000000001,160,0.7119795193315155,0.4991816629030199,0.6861294277517618,0.46816195672187727,0.7378296109112693,0.5302013690841625,Virginia,highway,normal,day,Poor,393,26.192,1080,2400,test,test
videos/e__4RhcKov4_00.mp4,rear-end,0,9.458,142,0.7231421005301095,0.3094771639168509,0.6427906964740816,0.2627827747678061,0.8034935045861376,0.35617155306589565,Virginia,signalized_intersection,normal,day,Poor,416,29.958,720,1056,test,test
videos/jaCr2wkcYJ8_00.mp4,single,0,3.333,34,0.8608304676439318,0.2903098930608108,0.8455638892348121,0.26738129614175166,0.8760970460530516,0.31323848997986986,Virginia,highway,normal,night,Very_Poor,300,29.958,720,960,test,test
videos/bw6JUt3iQls_00.mp4,rear-end,0,4.0,59,0.2884589298974333,0.37806384564627715,0.23886235828851896,0.3494529783044493,0.33805550150634767,0.406674712988105,Virginia,highway,normal,day,Poor,448,29.917,720,960,test,test
videos/sppaLXwUokY_00.mp4,single,0,10.37,156,0.42776422531884567,0.5519771686830974,0.4046815697104714,0.5231931068398179,0.4508468809272199,0.5807612305263768,Virginia,highway,normal,day,Poor,373,24.853,1080,2400,train,test
videos/YmswRbkR2YA_00.mp4,rear-end,0,1.7919999999999998,27,0.5309927627804735,0.5988270817279482,0.5022581670858831,0.5513832629675849,0.5597273584750638,0.6462709004883116,Virginia,highway,normal,day,Poor,368,24.667,720,1280,test,test
videos/RBxSM1800xg_00.mp4,rear-end,0,3.6660000000000004,38,0.841516164439029,0.5209073151045767,0.8260250985056227,0.5022701054947194,0.8570072303724354,0.5395445247144338,Virginia,highway,normal,night,Very_Poor,294,29.040999999999997,720,960,test,test
videos/jbfxAh30dDc_00.mp4,single,0,4.375,65,0.23724272246598727,0.6241577499843376,0.2033829349950382,0.5768553824967486,0.27110250993693635,0.6714601174719266,Virginia,highway,normal,day,Fine,110,7.375,720,960,train,test
videos/YhXaFioaBfI_00.mp4,t-bone,0,28.25,423,0.22845303196046102,0.3726246729934659,0.20258497006363366,0.3525280304529049,0.25432109385728835,0.3927213155340269,Virginia,highway,normal,day,Very_Poor,448,29.917,720,960,test,test
videos/aliCOjgqdfU_00.mp4,single,0,10.541667,106,0.627588286374135,0.5432239420230535,0.6144441757082846,0.5321826261012137,0.6407323970399854,0.5542652579448932,Virginia,highway,normal,night,Very_Poor,146,14.916667,720,960,test,test
videos/BVXW2dz2OYA_00.mp4,single,0,3.375,34,0.3347272247236447,0.6060397390977422,0.3136478523743032,0.5756738626190832,0.3558065970729861,0.6364056155764013,Virginia,highway,normal,night,Poor,68,6.792,720,960,train,test
videos/sRM9RLRUYjI_00.mp4,rear-end,0,1.6660000000000004,25,0.3758113837157764,0.6936654360060666,0.3435875166206499,0.6668268933355525,0.4080352508109029,0.7205039786765807,Virginia,highway,normal,day,Poor,343,22.866,1080,1440,test,test
videos/TvOF9UpguyM_00.mp4,single,1,4.208,62,0.6132066098307829,0.6027692105581266,0.590864057176643,0.5747521284553739,0.6355491624849227,0.6307862926608794,Virginia,highway,normal,night,Poor,448,29.917,720,960,train,test
videos/zKzNUiaoHZI_00.mp4,single,0,6.625,99,0.839605718209103,0.4209123231419939,0.816854048972209,0.3996870155206697,0.862357387445997,0.44213763076331813,Virginia,highway,normal,night,Poor,143,9.583,720,960,train,test
videos/HFgLNfSjd6g_00.mp4,single,0,2.583,38,0.46857043851155966,0.8684931369950257,0.4265910839860428,0.8108115036683726,0.5105497930370765,0.9261747703216787,Virginia,grade_separated_intersection,normal,night,Poor,87,5.833,720,960,train,test
videos/YyJF_uXryNs_00.mp4,single,0,6.042,90,0.2437704740482799,0.26918164088011526,0.23011127698442174,0.25516523515460804,0.25742967111213805,0.2831980466056225,Virginia,highway,normal,day,Very_Poor,306,20.458,720,960,test,test
videos/YyJF_uXryNs_01.mp4,single,0,7.540999999999999,113,0.1482285181267394,0.5190079192872401,0.1259588934895065,0.48968386313429585,0.1704981427639723,0.5483319754401843,Virginia,highway,normal,day,Very_Poor,123,8.208,720,960,test,test
videos/EpkEvZLzKko_00.mp4,single,0,3.292,49,0.4200995964643198,0.19017053563289765,0.39499387933558033,0.16928887765313144,0.4452053135930593,0.21105219361266386,Virginia,signalized_intersection,normal,day,Poor,449,29.958,720,960,test,test
videos/vXrwMyoMA4c_00.mp4,sideswipe,0,3.467,52,0.06084204671165626,0.25479078286894036,0.03293858298162604,0.23297465832575978,0.08874551044168648,0.2766069074121209,Virginia,tunnel,normal,day,Poor,259,25.067,1080,1920,test,test
videos/9VsL3A3PJ1Q_00.mp4,single,0,3.167,47,0.5931061997542366,0.25535638183712894,0.5137541337379579,0.19881563473714933,0.6724582657705153,0.3118971289371086,Virginia,tunnel,normal,day,Poor,101,9.0,1080,1920,test,test
videos/W1hVOBEgpJA_00.mp4,sideswipe,0,6.6209999999999996,100,0.5522248858325512,0.5110788046975807,0.5397312784326641,0.4940751333788105,0.5647184932324384,0.5280824760163509,Virginia,highway,normal,day,Very_Poor,375,24.975,1080,2400,test,test
videos/mz-y5-ksDA8_00.mp4,single,0,3.866,58,0.6907984299506381,0.5361104340865939,0.6800422728559479,0.5263204613978398,0.7015545870453284,0.5459004067753478,Virginia,highway,normal,day,Very_Poor,398,26.5,1080,1920,test,test
videos/BGxp7NOV0AQ_00.mp4,t-bone,0,4.208,63,0.5571041027920015,0.6757721625297016,0.4364577307639896,0.6159241090858814,0.6777504748200134,0.7356202159735219,Virginia,signalized_intersection,normal,night,Poor,415,29.958,720,960,test,test
videos/4j9OcguWbcA_00.mp4,single,0,5.067,75,0.4528630238983813,0.7225330224146013,0.416512318891716,0.69332088075173,0.4892137289050466,0.7517451640774725,Virginia,highway,normal,night,Very_Poor,447,30.033,1080,1440,test,test
videos/mgl0K0RP_y8_00.mp4,single,0,4.133,62,0.6006952346823414,0.8109761455542417,0.5740177238633856,0.7855334315728203,0.6273727455012973,0.8364188595356631,Virginia,highway,normal,night,Very_Poor,450,30.033,1080,1440,test,test
videos/SvX1Ifafid0_00.mp4,sideswipe,0,2.375,35,0.14913206300646684,0.593714574899221,0.10423440038668257,0.5575482036215034,0.1940297256262511,0.6298809461769385,Virginia,highway,normal,day,Fine,336,22.458333,720,960,train,test
videos/IrzdCEl72lc_00.mp4,sideswipe,0,2.125,31,0.5345043207173187,0.3858031755376294,0.46429455358141797,0.2570112994499528,0.6047140878532193,0.5145950516253059,Virginia,highway,rain,day,Very_Poor,109,7.333,720,960,test,test
videos/DU2mJPGb3ys_00.mp4,sideswipe,0,5.699999999999999,85,0.49169740751937574,0.2612619681675117,0.4753494827835648,0.24859724633487656,0.5080453322551867,0.27392669000014674,Virginia,grade_separated_intersection,normal,day,Very_Poor,319,21.5,1080,1440,test,test
videos/Gi1LR7ikvBo_00.mp4,sideswipe,0,3.083,46,0.157241929693339,0.49829446847944736,0.1129497357894555,0.4610343851593303,0.20153412359722248,0.5355545517995643,Virginia,highway,normal,day,Very_Poor,550,29.958,720,960,test,test
videos/Zq0TjWFlXQI_00.mp4,sideswipe,0,3.25,48,0.7324977197826403,0.42713923907353324,0.7101092063696658,0.4038785423743716,0.7548862331956148,0.45039993577269494,Virginia,highway,normal,day,Fine,449,29.958333,720,960,train,test
videos/mTYWjKznhOY_00.mp4,single,0,4.542,68,0.09601318700193626,0.6413239152940504,0.06106580639134715,0.6090572219185544,0.13096056761252536,0.6735906086695465,Virginia,highway,normal,day,Poor,449,29.958,720,960,train,test
videos/ifCSaYvb0JA_00.mp4,t-bone,0,6.959,104,0.5408851493809947,0.5138644847028276,0.5167625594284434,0.4880451554818272,0.5650077393335462,0.5396838139238281,Virginia,highway,normal,day,Very_Poor,356,23.75,720,960,test,test
videos/pS8q0o3ygtI_00.mp4,t-bone,0,1.6669999999999998,25,0.6902925617474598,0.33257447209623137,0.6715704833467802,0.31646850992132114,0.7090146401481395,0.34868043427114165,Virginia,highway,normal,night,Very_Poor,118,7.875,720,960,test,test
videos/sja7nF8p6tw_00.mp4,rear-end,0,13.25,132,0.41692535500773653,0.39328884979172096,0.3966430161980125,0.37674437969763874,0.43720769381746055,0.4098333198858031,Virginia,highway,normal,day,Poor,299,29.958333,720,960,test,test
videos/82garGyvexA_00.mp4,head-on,0,5.767,85,0.22857712102809458,0.3053664925860047,0.21049268371830157,0.2868233952294175,0.24666155833788755,0.32390958994259184,Virginia,city_street,normal,day,Very_Poor,101,7.533,1080,1320,test,test
videos/WbLH4FMzHeo_00.mp4,single,0,7.708,115,0.6023999630383627,0.4479602106638696,0.578258387104539,0.4305039140106213,0.6265415389721866,0.4654165073171178,Virginia,highway,normal,night,Very_Poor,237,15.833,720,960,test,test
videos/PD-N1gMJNXg_00.mp4,sideswipe,0,6.625,99,0.8368818319286453,0.22422995876502314,0.8275039689974177,0.21472825463483453,0.846259694859873,0.23373166289521174,Virginia,highway,normal,day,Very_Poor,415,27.666667,720,960,test,test
videos/6MBstMRZV9g_00.mp4,head-on,0,4.042,60,0.8002230807285223,0.6269082702606746,0.6004461614570447,0.4233963390479571,1.0,0.8304202014733922,Virginia,signalized_intersection,normal,night,Poor,447,29.958,720,960,test,test
videos/nRLaHoFoa8s_00.mp4,t-bone,0,7.333,88,0.19933223545178547,0.4540746206618493,0.02876800607127987,0.29797852676261183,0.36989646483229105,0.6101707145610867,Virginia,signalized_intersection,rain,night,Poor,288,29.667,720,960,test,test
videos/DHG33zf-bkk_00.mp4,single,0,5.375,80,0.1993006567580614,0.7950238381292122,0.16833989029227928,0.755573555507723,0.23026142322384355,0.8344741207507014,Virginia,highway,normal,night,Poor,437,29.958,720,960,train,test
videos/MRyEislt23s_00.mp4,single,0,9.958,150,0.582327253328021,0.4291800549474711,0.5656455274073223,0.414594089419338,0.5990089792487197,0.44376602047560415,Virginia,highway,normal,night,Very_Poor,369,24.542,720,960,test,test
videos/FFkOuMBHngY_00.mp4,single,0,1.833333,27,0.6231457694817208,0.5375308186146379,0.6020943581486652,0.5042681802974803,0.6441971808147766,0.5707934569317954,Virginia,highway,normal,night,Fine,448,29.916666,720,960,train,test
videos/jiOupTjSods_00.mp4,single,1,8.133,122,0.7557058988661639,0.30217685374994085,0.7199701325850111,0.2789913427350953,0.7914416651473167,0.3253623647647864,Virginia,highway,normal,day,Very_Poor,398,26.533,1080,1440,test,test
videos/7O4STdn35L0_00.mp4,sideswipe,1,4.208,63,0.19376399408711664,0.22965398809358248,0.12702487896763034,0.16753165662620362,0.26050310920660297,0.29177631956096134,Virginia,signalized_intersection,normal,day,Fine,89,7.667,720,960,test,test
videos/gtKsxCrjJ2Q_00.mp4,single,0,6.958,70,0.38174950844615974,0.5819225794678974,0.34569498199097853,0.5562428841053421,0.417804034901341,0.6076022748304527,Virginia,highway,normal,day,Poor,300,29.958,720,960,train,test
videos/QbTAfMWdSN0_00.mp4,t-bone,0,8.583,128,0.3947563621118055,0.5248460035678482,0.33421763866658316,0.4769110504797785,0.4552950855570278,0.5727809566559178,Virginia,signalized_intersection,normal,day,Fine,429,29.75,720,960,test,test
videos/TSHPa6dU_yo_00.mp4,t-bone,0,6.25,94,0.6165362196606812,0.49642235526861844,0.5933150543952049,0.46713105070154964,0.6397573849261575,0.5257136598356873,Virginia,simple_intersection,normal,day,Poor,434,29.917,720,960,test,test
videos/uwi_3_tL3us_00.mp4,single,0,3.067,46,0.48525913617587263,0.6938289209630679,0.4661742631921868,0.663824451291418,0.5043440091595585,0.723833390634718,Virginia,highway,normal,night,Poor,92,6.133,1080,1920,train,test
videos/EAXHuVGCmSA_00.mp4,single,0,5.041666,75,0.5619000185266094,0.4204087226201654,0.5390745298164656,0.40459739313893084,0.5847255072367532,0.43622005210139986,Virginia,highway,rain,day,Fine,449,29.958333,720,960,train,test
videos/PYeSHbpGyn4_00.mp4,single,0,10.917,163,0.6251075362713121,0.3863413289653821,0.5983741275522575,0.368097718236558,0.6518409449903667,0.4045849396942062,Virginia,highway,rain,day,Poor,251,16.792,720,960,test,test
videos/C7fGGRaVtJs_00.mp4,single,0,3.542,53,0.2445277672804456,0.4028088478028108,0.21517055593834394,0.37466362801723235,0.27388497862254724,0.4309540675883892,Virginia,highway,rain,day,Poor,98,6.542,720,1280,test,test
